label,message
0,yes outside like hour called whole family wake cause started
1,u secret admirer looking make contact ufind rreveal think ur specialcall stopsmsppm
0,wah lucky man save money hee
0,would u fuckin believe didnt know thurs pre booked cancelled need b sacked
0,need th im campus atm could pick hour two
1,sorry u unsubscribe yet mob offer package min term week pls resubmit request expiry reply themob help info
1,congrats mobile g videophones r call videochat wid ur mate play java game dload polyh music noline rentl bx ip pm
1,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine
0,im office dawhere
0,whats happening gotten job begun registration permanent residency
0,call like ltgt time oh give u hypertension oh
0,yupz ive oredi booked slot weekend liao
0,small problem auctionpunj asking tiwary
0,girl stay bed girl doesnt need recovery time id rather pas fun cooped bed
0,blank blank wat blank lol
0,hey babe far spunout spk da mo dead da wrld sleeping da sofa day cool nytho tx fonin hon call mwen im bk frmcloud j x
0,sorry got thing may pub later
0,kind missed train co asthma attack nxt one half hr driving sure park
0,rushing im working im school rush go hungry
0,oh ya ya remember da
0,one day billion class right
0,oh way food fridge want go meal tonight
0,bday real april
0,nothing ever easy dont looking reason take risk life love
1,splashmobile choose gr tone wk subscrition service weekly tone costing p u one credit kick back enjoy
1,urgent trying contact u today draw show £ prize guaranteed call land line claim valid hr
0,yesmum lookin strong
0,u go back urself lor
0,sir thats hr trip bus last week another audition next wednesday think might drive time
0,well told others youd marry
0,superb thought grateful u dont everything u want mean u still opportunity happier tomorrow u today
1,ree entry weekly comp chance win ipod txt pod get entry std txt rate tc apply detail
0,valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentine day advance
0,aight pick open tonight
0,nothing got msg frm tht unknown
0,jus finish blowing hair u finish dinner already
0,plan family set stone
0,th july
0,ey calm downon theacusations itxt u co iwana know wotu r doin thewend haventcn u agesring ur nething satlove j xxx
0,youre thinking lifting one
0,esplanade lor else
0,hi u want join sts later meeting five call u class
0,imagine finally get sink bath put pace maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns enjoy cuck
1,youve tkts euro cup final £ cash collect call b pobox ppm
0,nope waiting sch daddy
0,wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
0,life style garment account please
1,u outbid simonwatson shinco dvd plyr bid visit sm acsmsrewards end bid notification reply end
0,tirupur call da
0,jus telling u dat ill b leaving shanghai st instead well haf time meet cya
0,hows ur paper
0,hi frnd best way avoid missunderstding wit beloved one
0,hi kindly give u back document submitted loan stapati
0,message truro hospital ext phone phone side
0,hi jon pete ive bin spain recently hav sum dinero left bill said u ur rents mayb interested hav pe around £ tb james
0,im wondering right
0,still coming tonight
0,help u swoop picking u wherever ur bird r meeting u want
0,glad went well come well plenty time claire go work
0,si think waste rr
0,sir good morning hope good weekend called let know able raise ltgt dad however said would make rest available mid feb amount still quite short hoping would help good day abiola
0,want go perumbavoor
0,noi got rumour going buy apartment chennai
0,left dessert u wan go suntec look u
0,hi di yijue meeting pm esaplanade tonight
0,gam gone outstanding inning
0,whats significance
0,yup wun believe wat u really neva c e msg sent shuhui
0,hiya stu wot u im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
0,juz remembered gotta bathe dog today
0,ü neva tell noe im home da aft wat
0,r u sure theyll understand wine good idea slurp
0,hi wk ok hols yes bit run forgot hairdresser appointment four need get home n shower beforehand cause prob u
0,like dis sweater fr mango size already irritating
0,hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt w al sudn
0,wanna gym harri
0,hey babe u doin wot u nite love annie x
0,ill call evening ill idea
0,normal
0,sorry battery died come im getting gram wheres place
0,trying weekend v
0,dice art class thru thanks though idea time come tomorrow
0,mind ask happened dont say uncomfortable
0,ha ha popped loo helloed hello
0,im home doc gave pain med say everything fine
0,hows feel mr real valentine yo valentine even tho u hardly play
0,tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face ltgt joker face
0,hi darlin youphone im athome youwanna chat
0,told coming wednesday
0,oktake careumma
0,ok try week end course coimbatore
0,much better thanks lol
0,today iz yellow rose day u love frndship give misscall amp send ur frndz amp see many miss call u get u get missed u marry ur lover
0,geeeee love much barely stand
0,serious like proper tongued
0,yeah basically time next week get away mom amp get
0,oh forwarded message thought send
1,freemsg txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop
0,dai downloaded exe file run exe installing
0,might ax well im
0,oh getting even u u
0,yeah ill try scrounge something
0,took mr owl lick
0,happy birthday youdearwith lot loverakhesh nri
0,probably wont eat today think im gonna pop weekend u miss
0,way home long dry spell season would
0,didnt complete gist oh
0,bull plan go floating ikea without care world live mess another day
0,im cant give everything want need actually could better yor ownyouve got money cant get work cant get man cant pay rent cant even fill fucking gas tank yes im stressed depressed didnt even call home thanksgiving cuz ill tell im nothing
0,aight tomorrow around ltgt
0,wat time u finish ur lect today
1,money r lucky winner claim prize text money £million give away pptxnormal text rate box wtjy
0,hey missed tm last night phone charge smile meeting friend shortly
0,cant feel nauseous im pissed didnt eat sweet week cause today planning pig dieting week im hungry
0,shes currently scotland
0,yes started send request make pain came back im back bed double coin factory gotta cash nitros
1,reply win £ weekly professional sport tiger wood play send stop end service
0,also north carolina texas atm would go gre site pay test result sent
0,macha dont feel upseti assume mindsetbelieve one evening wonderful plan uslet life begin againcall anytime
0,dont give monkey wot think certainly dont mind friend mineall dont sleep wiv wud annoyin
0,head straight
0,thats fine give call know want question
1,get lion england tone reply lionm mono lionp poly go wwwringtonescouk original n best tone gbp network operator rate apply
0,leave wif lar ü wan carry meh heavy da num familiar ü
0,angry happen dear
0,well join ltgt bus
0,im hungry buy smth home
0,see knew giving break time woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til need come home need getsleep anything need b studdying ear training
1,urgent costa del sol holiday £ await collection call toclaim sae tc pobox stockport skxh cost£pm maxmins
0,finished class
0,real baby want bring inner tigress
0,dunno lei thk mum lazy go neva ask yet
0,lol yep yesterday already got fireplace another icon sitting
1,lord ringsreturn king store nowreply lotr june chance win lotr soundtrack cd stdtxtrate reply stop end txts
0,yeah think usual guy still passed last night get ahold anybody let know ill throw
1,freeday sexy st george day pic jordantxt pic dont miss every wk saucy celeb pic c pocketbabecouk £wk
0,webpage available
0,anything special
0,ok going sleep hope meet
0,actually fuck whatever find excuse tampa point january though
1,hi babe jordan r u im home abroad lonely text back u wanna chat xxsp visionsmscom text stop stopcost p
0,appt lttimegt fault u dont listen told u twice
0,beautiful truth expression face could seen everyone depression heart could understood loved one gud ni
0,long since screamed princess
0,babe miiiiiiissssssssss need crave geeee im sad without babe love
0,im wait till bus pick
0,sound good finger make difficult type
0,… don‘t worry we‘ll finished march … ish
0,mystery solved opened email he sent another batch isnt sweetie
0,project pa come
0,im taking derek amp taylor walmart im back time youre done leave mouse desk ill text priscillas ready
0,sure stomach
0,im way home went change batt watch go shop bit lor
0,know pls open back
0,babe fucking love know fuck good hear voice need crave cant get enough adore ahmad kiss
0,use foreign stamp country good lecture
0,possession especially first offense
0,ya came ago
0,people tour thought sofa thing sent curious sugar
0,done handed dont know mega shop asda count celebration thats im
0,hope youve settled new school year wishin gr day
0,also andros ice etc etc
0,already one guy loving
