label,message
1,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt tc
0,hey babe friend cancel still visit
0,ello babe u ok
0,hi kate u give ring asap xxx
0,trying weekend v
1,ringtone club gr new polys direct mobile every week
0,also remember get dobbys bowl car
0,said problem let know
0,leaving yet ok lor go elsewhere n eat u thk
0,family responding anything room went home diwali one called coming make feel like died
0,excellent ill see riley plan
0,hello peach cake tasts lush
0,hey happen de alright
0,wait thats still clear sure sarcastic thats x doesnt want live u
0,woke yeesh late didnt fall asleep til ltgt
0,dude ive seeing lotta corvette lately
0,guy flash go call call madam take care oh
0,ltgt mca conform
0,dunno co v late n reach inside already ate spageddies lor e gal r laughing lor
0,k go sleep well take rest
0,please da call mistake side sorry da pls da goto doctor
0,hi im relaxing time ever get every day party good night get home tomorrow ish
0,cancel cheyyamoand get money back
0,dun thk ill quit yet hmmm go jazz yogasana oso go meet em lesson den
0,sch neva mind u eat st lor
0,electricity went fml
0,thats significant dont worry
0,need come home give good lovin
0,lol know hey someone great inpersonation flea forum love
0,knowwait check
0,sound like something someone testing would sayy
0,nonenowhere ikno doesdiscountshitinnit
1,freemsg record indicate may entitled pound accident claim free reply yes msg opt text stop
0,oh half hour much longer syria canada eh wow must get much work done day u extra time grin
0,wanna watch movie
0,en chikku nange bakra msg kalstiyathen teacoffee
1,urgent ur £ guaranteed award still unclaimed call closingdate claimcode mm £pmmorefrommobilebremovedmobypoboxlsyf
0,doesnt need test
0,brother genius
0,height confidence aeronautics professor wer calld amp wer askd sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt didnt move saidif made studentsthis wont even start datz confidence
0,table occupied im waiting tree
0,ya telling abt tht incident
0,phone weirdest auto correct
0,simple arithmetic percentage
0,wat time ü wan today
0,oh godtaken teethis paining
0,im wait till bus pick
0,dun cut short leh u dun like ah failed shes quite sad
0,yup shd haf ard page add figure ü got many page
0,would smoking help u work difficult time
0,come din c ü yup cut hair
0,yeah probably earlier
0,lol ok forgiven
0,minimum walk mile day
0,yeah probably still gotta check leo
0,thanks reply today ur visa coming r u still buying gucci bag sister thing easy uncle john also bill really need think make money later sha
0,going goodno problembut still need little experience understand american customer voice
0,yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get
0,hungry buy food good lei mum n yun dun wan juz buy little bit
0,oh howda gud gud mathe en samachara chikku
1,moby pub quizwin £ high street prize u know new duchess cornwall txt first name unsub stop £ sp arrow
0,yeah get unlimited
1,urgent trying contact u today draw show £ prize guaranteed call land line claim validhrs
0,yeah got v apologetic n fallen actin like spoilt child got caught till wont go badly cheer
0,whenever see still hook
0,somewhere fredericksburg
0,princess kitty shaved natural
1,winner u specially selected receive £ cash holiday flight inc speak live operator claim
0,great safe trip dont panic surrender
0,u find sitter kaitlyn sick slept day yesterday
0,itll tough ill
0,many day since
0,miserable dont tell u side effect birth control massive gut wrenching cramp first month didnt sleep last night
0,msg r time passthey silently say thinking u right also making u think least moment gd ntswt drms shesil
0,luv u soo much u dont understand special u r ring u morrow luv u xxx
0,nope wif si lor aft bathing dog bathe look like going rain soon
1,urgent call landline complimentary ibiza holiday cash await collection sae tc po box sk wp ppm
0,good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss
0,well told others youd marry
0,darling sister whens school resuming minimum wait period reapply take care
0,hurting n meaningful line ever compromised everything love end love compromised everything gud mornin
0,prefer free day tues wed fri oso ü ask workin lor
0,whatever juliana whatever want
0,one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting
0,yet chikkugoing room nw im bus
0,sac score big hundredhe set batsman
0,thats v romantic
0,u dun drive go sch
1,hey really horny want chat see naked text hot text charged pm unsubscribe text stop
0,received understood n acted upon
0,nah dont think go usf life around though
1,urgent trying contact u today draw show £ prize guaranteed call land line claim valid hr
0,ü wan meet n combine part hows da rest da project going
0,expect whenever text hope go well tomo
0,shes drinkin im ok
0,hey tell blake address carlos wanted meet got lost he answering phone
0,maybe pressies
0,place ur point e culture module already
0,thinkin someone good drug
0,cant pick phone right pls send message
0,alrite hunnywot u nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
0,cme want go ho morow wil cme got dear didnt say time
0,p u ur grown right
0,chile please ltdecimalgt hour drive come time subletting febapril audition season
0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
0,call like ltgt time oh give u hypertension oh
0,think asking gym excuse lazy people jog
0,u gonna get deus ex
0,regret inform u nh made mistakeu never actually bornplease report yor local hospital b terminatedwe r sorry inconvenience
0,good morning im suffering fever dysentry able come office today
0,ill see swing bit got thing take care firsg
0,yeah there quite bit left ill swing tomorrow get
0,gwr
0,hi finally completed course
0,good afternon love today hope good maybe interview wake miss babe passionate kiss across sea
0,hi babe im home wanna something xx
0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
0,let know change next hr even appendix age range however impossible chill let know hr
0,mind ask happened dont say uncomfortable
0,yo way could pick something tonight
0,k still loving
0,still grinder
1,guaranteed £ cash £ prizeto claim yr prize call customer service representative
0,thanks chikku gud nyt
0,dont much image class
0,trip ok quite tiring lor uni start today ok co im taking module jus concentrating final yr project
1,new voicemail please call
0,thats trouble class go well youre due dodgey one … expecting mine tomo see recovery time place
0,okie scared u say fat u dun wan already
0,it‘s £ get ok
1,freemsgfeelin kinda lnly hope u like keep company jst got cam moby wanna c pictxt reply date msgp rcv hlp stop
0,u noe send file computer
0,looked addie go back monday suck
0,im reaching another stop
0,nightswe nt staying port step liaotoo ex
0,co want thing
0,oh baby house come dont new picture facebook
0,ill probably tomorrow even later tonight somethings going
0,wot u j
0,hope good week checking
0,ok ü finishing soon
0,cool text youre ready
0,arrived see couple day lt
0,sim watching live
0,he adult would learn experience there real danger dont like peep using drug dont need comment
0,hi hun im comin nitetell every im sorry hope u ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monlrsx
0,mean got epi shes fine shes
0,wishing family merry x ma happy new year advance
0,k much th fifty
0,im surprised still guess right lor
0,hi kate evening hope see tomorrow bit bloody babyjontet txt back u xxx
1,private account statement show unredeemed bonus point claim call identifier code expires
0,let go bill miller
0,wot u u weirdo
0,tuesday night r u real
0,k call ah
0,ok give minute think see btw youre alibi cutting hair whole time
0,smile pleasure smile pain smile trouble pours like rain smile sum hurt u smile becoz someone still love see u smiling
1,private account statement show unredeemed sim point call identifier codexx expires
0,cant take major role community outreach rock mel
0,dear good morning feeling dear
0,thats cool gentleman treat dignity respect
0,aight fuck ill get later
0,back brum thanks putting u keeping u happy see soon
0,sry cant talk phone parent
0,ok need tell anything going sleep good night
0,haiyoh maybe hamster jealous million
0,geeee miss already know think fuck cant wait till next year together loving kiss
1,money wining number wot next
0,co shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
0,please give u connection today ltdecimalgt refund bill
0,im really really broke oh amount small even ltgt
0,wat ü
0,aight still want get money
1,babe u want dont u baby im nasty thing filthyguys fancy rude time sexy bitch go slo n hard txt xxx slomsgs
0,uncle boye need movie oh guide plus know torrent particularly legal system slowing gr day plus started co dont meet online honey moon
